,company,id,year,net_sales,op_profit_ebit,prof_after_net_fin_items,results,fixed_assets,current_assets,lt_liabilities,curr_liabilities,revenue,num_employes,op_prof_ebitda,prof_margin,gross_prof,quick_ratio,default,actual_status,date,Blanks
4014,AK Schakt o Entreprenad AB,5567775282,2010,36675,1053,858,104,9488,4228,9799,3012,36719,17,2107,0.0287,1.0,1.4037,0,Active,2010-12-31,0
4015,AKarlsson Invest AB,5569263329,2019,16456,31,1,5,138,4455,466,3705,17180,13,120,0.0019,0.4709,1.1989,0,Active,2019-12-31,0
4016,AKarlsson Invest AB,5569263329,2018,10568,400,384,209,232,3626,674,2750,10883,7,486,0.0379,0.4792,1.3185,0,Active,2018-12-31,0
4017,AKarlsson Invest AB,5569263329,2017,5252,-51,-66,6,236,1864,646,1341,5856,6,23,-1.0,0.6243,1.39,0,Active,2017-12-31,0
4018,AKarlsson Invest AB,5569263329,2016,3684,52,36,26,310,934,255,805,4143,4,112,0.0141,0.5727,1.1602,0,Active,2016-12-31,0
4019,AKarlsson Invest AB,5569263329,2015,2366,308,307,180,0,590,0,282,2497,2,308,0.130199999999999,0.5571,2.0922,0,Active,2015-12-31,0
4020,AKarlsson Invest AB,5569263329,2014,77,1,1,0,0,59,0,8,77,0,1,0.013,1.0,7.375,0,Active,2014-12-31,0
4021,AKD Bygg & Kakel AB,5567624118,2019,12892,1792,1890,1715,2360,3563,875,2200,12893,10,1824,0.1471,0.6589,1.6195,0,Active,2019-12-31,0
4022,AKD Bygg & Kakel AB,5567624118,2018,13232,2265,2268,1756,1108,4872,0,2747,13266,10,2305,0.171499999999999,0.6859,1.7736,0,Active,2018-12-31,0
4023,AKD Bygg & Kakel AB,5567624118,2017,11653,1548,1552,1540,1046,3840,0,1908,11656,10,1568,0.1333,0.7049,2.0126,0,Active,2017-12-31,0
4024,AKD Bygg & Kakel AB,5567624118,2016,10606,1223,1229,833,1030,3490,0,1846,10658,8,1243,0.1159,0.647699999999999,1.8906,0,Active,2016-12-31,0
4025,AKD Bygg & Kakel AB,5567624118,2015,10359,1616,1622,1000,1050,3435,0,1792,10359,8,1661,0.1567,0.6956,1.9169,0,Active,2015-12-31,0
4026,AKD Bygg & Kakel AB,5567624118,2014,8431,631,652,375,1087,2598,0,1564,8441,7,671,0.0773,0.5731,1.6611,0,Active,2014-12-31,0
4027,AKD Bygg & Kakel AB,5567624118,2013,7594,1443,1467,851,132,2969,0,1013,7594,6,1486,0.1934,0.6014,2.9309,0,Active,2013-12-31,0
4028,AKD Bygg & Kakel AB,5567624118,2012,7775,423,455,240,96,2867,0,1577,7775,5,434,0.0588,0.5951,1.818,0,Active,2012-12-31,0
4029,AKD Bygg & Kakel AB,5567624118,2011,8260,977,955,507,107,2917,0,1521,8260,5,1004,0.1188,0.545,1.9178,0,Active,2011-12-31,0
4030,AKD Bygg & Kakel AB,5567624118,2010,6478,891,891,486,0,2082,0,1071,6492,5,891,0.1375,0.5687,1.944,0,Active,2010-12-31,0
4031,Akira AB,5562597350,2016,1692,137,135,135,46,207,0,118,2117,3,149,0.081,0.7961,0.8898,1,Inactive,2016-12-31,0
4032,Akira AB,5562597350,2008,417,74,74,74,153,77,0,20,417,0,116,0.1775,0.7026,3.85,0,Inactive,2008-12-31,0
4033,Akka Egendom Takrosen AB,5560545450,2018,8811,-1513,-2981,-98,71553,15388,60337,7081,8811,1,51,-1.0,1.0,2.1731,0,Active,2018-12-31,0
4034,Akka Egendom Takrosen AB,5560545450,2017,9580,2499,1088,-102,73072,14065,57153,10334,12913,1,4109,0.2609,1.0,1.361,0,Active,2017-12-31,0
4035,Akka Egendom Takrosen AB,5560545450,2016,16069,5012,4272,-61,74682,17349,53212,19038,17075,1,6634,0.3119,1.0,0.9113,0,Active,2016-12-31,0
4036,Akka Egendom Takrosen AB,5560545450,2015,9054,836,-141,43,67301,2891,38265,11888,9386,1,2088,0.0923,1.0,0.2432,0,Active,2015-12-31,0
4037,Akka Egendom Takrosen AB,5560545450,2014,9076,1440,88,888,61674,3368,40011,4460,9408,2,2123,0.158699999999999,1.0,0.7552,0,Active,2014-12-31,0
4038,Akka Egendom Takrosen AB,5560545450,2013,10617,1071,-890,2210,49340,2258,41502,3414,11260,2,1806,0.1009,1.0,0.6614,0,Active,2013-12-31,0
4039,Akka Egendom Takrosen AB,5560545450,2011,5906,327,-954,2546,40086,1564,34452,2726,5906,2,749,0.0554,1.0,0.5737,0,Active,2011-12-31,0
4040,Akka Egendom Takrosen AB,5560545450,2010,5090,-466,-1301,309,31273,3206,29438,3115,5090,0,-87,-1.0,1.0,1.0292,0,Active,2010-12-31,0
4041,Akka Egendom Takrosen AB,5560545450,2009,4654,412,-634,296,31652,2348,30136,2248,4654,1,791,0.0892,1.0,1.0445,0,Active,2009-12-31,0
4042,Akka Egendom VÃ¥lberg AB,5567090997,2015,220,-118,-413,-413,25416,324,24737,447,220,1,-118,-1.0,1.0,0.7248,0,Active,2015-12-31,0
4043,Akka Egendom VÃ¥lberg AB,5567090997,2014,4,-5,-671,-671,23110,15,22149,7,4,0,-5,-2.0,1.0,2.1429,0,Active,2014-12-31,0
4044,AKOBE El & Bygg AB,5568378359,2019,4663,-138,-154,-176,12,882,0,721,5368,5,-138,-1.0,0.667999999999999,1.2233,0,Active,2019-12-31,0
4045,AKOBE El & Bygg AB,5568378359,2018,5212,140,112,81,16,1469,0,1136,5566,5,152,0.0269,1.0,1.2931,0,Active,2018-12-31,0
4046,AKOBE El & Bygg AB,5568378359,2017,4377,266,206,188,17,1010,5,754,4909,4,282,0.0608,1.0,1.3395,0,Active,2017-12-31,0
4047,AKOBE El & Bygg AB,5568378359,2016,5880,-294,-305,-305,32,1212,18,1146,5970,4,-230,-1.0,1.0,1.0576,0,Active,2016-12-31,0
4048,AKOBE El & Bygg AB,5568378359,2015,5362,179,173,130,96,878,29,560,5362,4,243,0.0334,1.0,1.56789999999999,0,Active,2015-12-31,0
4049,AKOBE El & Bygg AB,5568378359,2014,4072,140,136,100,161,798,43,661,4072,3,140,0.0344,0.3278,1.2073,0,Active,2014-12-31,0
4050,AKOBE El & Bygg AB,5568378359,2013,2352,28,19,1,159,410,0,415,2352,2,80,0.0118999999999999,0.4349,0.988,0,Active,2013-12-31,0
4051,AKOBE El & Bygg AB,5568378359,2012,5020,155,149,104,211,399,0,456,5076,2,204,0.0308999999999999,1.0,0.875,0,Active,2012-12-31,0
4052,AKON Service i NorrkÃ¶ping AB,5566650247,2019,13750,2027,2027,1602,195,5087,0,3439,14040,10,2122,0.1474,0.845,1.47919999999999,0,Active,2019-12-31,0
4053,AKON Service i NorrkÃ¶ping AB,5566650247,2018,15656,2643,2643,2386,290,6733,0,2956,16001,11,2718,0.168799999999999,0.7642,2.2777,0,Active,2018-12-31,0
4054,AKON Service i NorrkÃ¶ping AB,5566650247,2017,10385,633,632,9,245,4113,0,2253,10694,10,691,0.061,0.8981,1.8256,0,Active,2017-12-31,0
4055,AKON Service i NorrkÃ¶ping AB,5566650247,2016,12380,1598,1598,5,226,5571,0,3714,12626,12,1634,0.1292,0.8222,1.5,0,Active,2016-12-31,0
4056,AKON Service i NorrkÃ¶ping AB,5566650247,2015,13095,1623,1625,712,112,6300,0,4370,13095,12,1634,0.1241,0.764,1.4416,0,Active,2015-12-31,0
4057,AKON Service i NorrkÃ¶ping AB,5566650247,2014,9967,1778,1797,282,0,4282,0,3259,9967,7,1778,0.1803,0.8534,1.31389999999999,0,Active,2014-12-31,0
4058,AKON Service i NorrkÃ¶ping AB,5566650247,2013,8578,1304,1320,0,0,4721,0,3947,8578,7,1309,0.1539,0.715,0.9962,0,Active,2013-12-31,0
4059,AKON Service i NorrkÃ¶ping AB,5566650247,2012,9485,1183,-1,0,5,3724,0,2741,9567,9,1195,-1.0,0.843,1.3586,0,Active,2012-12-31,0
4060,AKON Service i NorrkÃ¶ping AB,5566650247,2011,9467,703,5,0,16,4113,0,3136,9734,11,751,0.0006,0.8112,1.2797,0,Active,2011-12-31,0
4061,AKON Service i NorrkÃ¶ping AB,5566650247,2010,10429,937,-27,0,64,3699,0,2771,10713,13,979,-1.0,0.8645,1.2436,0,Active,2010-12-31,0
4062,AKON Service i Stockholm AB,5564838182,2019,21553,945,937,747,373,5586,127,4797,21785,17,1088,0.0438,0.7443,1.1645,0,Active,2019-12-31,0
4063,AKON Service i Stockholm AB,5564838182,2018,35142,6543,6532,5053,516,13638,207,5726,35406,17,6683,0.1862,0.6208,2.3818,0,Active,2018-12-31,0
4064,AKON Service i Stockholm AB,5564838182,2017,20107,1915,1914,59,506,7134,200,4287,20186,16,1949,0.0951999999999999,0.7614,1.6641,0,Active,2017-12-31,0
4065,AKON Service i Stockholm AB,5564838182,2016,23476,3644,3643,1321,76,8459,0,5564,23818,20,3664,0.1553,0.7428,1.5203,0,Active,2016-12-31,0
4066,AKON Service i Stockholm AB,5564838182,2015,18841,-1387,-1385,-1382,97,5340,0,3802,19355,25,-1383,-1.0,0.8249,1.40449999999999,0,Active,2015-12-31,0
4067,AKON Service i Stockholm AB,5564838182,2014,24603,1865,1886,327,29,8164,4,4239,25079,27,1871,0.0767,0.8445,1.9259,0,Active,2014-12-31,0
4068,AKON Service i Stockholm AB,5564838182,2013,26124,253,281,0,36,9094,0,5006,26219,28,280,0.0108,0.7964,1.7647,0,Active,2013-12-31,0
4069,AKON Service i Stockholm AB,5564838182,2012,23249,57,-353,0,31,8363,0,4017,23618,24,73,0.004,0.6478,2.0378,0,Active,2012-12-31,0
4070,AKON Service i Stockholm AB,5564838182,2011,24381,900,34,0,47,9352,0,4638,24578,21,989,0.0015,0.7239,2.0034,0,Active,2011-12-31,0
4071,AKON Service i Stockholm AB,5564838182,2010,22763,1949,66,0,137,9202,0,3578,22966,17,2050,0.0029,1.0,2.56509999999999,0,Active,2010-12-31,0
4072,Akrima Bygg Aktiebolag,5561826099,2019,64302,1976,1899,1498,5037,18523,0,12930,64557,11,2058,0.0306999999999999,0.2326,1.43259999999999,0,Active,2019-12-31,0
4073,Akrima Bygg Aktiebolag,5561826099,2018,61914,-417,-417,398,1310,22435,0,14613,62042,11,-27,-1.0,0.259899999999999,1.5353,0,Active,2018-12-31,0
4074,Akrima Bygg Aktiebolag,5561826099,2017,27131,1626,1620,552,607,15471,0,5830,27299,11,1769,0.0599,0.376899999999999,2.6537,0,Active,2017-12-31,0
4075,Akrima Bygg Aktiebolag,5561826099,2016,65005,1928,1925,401,952,16141,0,6363,65005,11,2199,0.0297,0.2021,2.53669999999999,0,Active,2016-12-31,0
4076,Akrima Bygg Aktiebolag,5561826099,2015,61974,4062,4086,859,2387,26550,0,19444,61974,11,4458,0.0659,0.2932,1.3655,0,Active,2015-12-31,0
4077,Akrima Bygg Aktiebolag,5561826099,2014,37425,4967,5251,1747,1886,13780,0,7740,37425,11,5303,0.1405,0.4375,1.7804,0,Active,2014-12-31,0
4078,Akrima Bygg Aktiebolag,5561826099,2013,40687,2047,2195,1421,1811,11524,0,6775,40687,10,2338,0.054,0.3814,1.70099999999999,0,Active,2013-12-31,0
4079,Akrima Bygg Aktiebolag,5561826099,2012,36598,2597,2624,1455,8261,9222,0,5764,36598,6,2972,0.0717,0.3934,1.5999,0,Active,2012-12-31,0
4080,Akrima Bygg Aktiebolag,5561826099,2011,27471,1119,1119,640,3152,12982,0,5943,27471,6,1311,0.0409999999999999,0.2872,2.0131,0,Active,2011-12-31,0
4081,Akrima Bygg Aktiebolag,5561826099,2010,22616,692,908,627,2324,11267,0,3620,22616,6,851,0.0404,0.2378,3.076,0,Active,2010-12-31,0
4082,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2019,15626,369,347,393,516,3085,146,1925,15682,10,577,0.0236,0.5395,1.36,0,Active,2019-12-31,0
4083,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2018,13365,1262,1242,936,610,3404,238,1869,13366,8,1448,0.0944,0.5626,1.6185,0,Active,2018-12-31,0
4084,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2017,11166,1270,1236,910,552,2400,330,1084,11167,7,1407,0.1137,0.5751,1.929,0,Active,2017-12-31,0
4085,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2016,7236,737,711,465,63,1790,0,985,7262,5,742,0.102,0.6341,1.5726,0,Active,2016-12-31,0
4086,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2015,5479,249,214,205,10,1128,167,714,5672,4,254,0.0454,0.5089,1.3263,0,Active,2015-12-31,0
4087,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2014,3589,-482,-490,-355,14,1400,628,743,3590,4,-467,-1.0,0.5938,1.681,0,Active,2014-12-31,0
4088,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2013,5637,293,279,148,29,1291,0,717,5637,5,328,0.0521999999999999,0.564099999999999,1.5858,0,Active,2013-12-31,0
4089,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2012,5151,321,299,193,40,1304,0,864,5151,5,351,0.0625,0.5745,1.32639999999999,0,Active,2012-12-31,0
4090,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2011,5857,46,13,13,70,1692,0,1534,5858,5,120,0.00819999999999999,0.4997,0.9641,0,Active,2011-12-31,0
4091,AKs PlÃ¥tslageri & TaklÃ¤ggning i TranÃ¥s AB,5565962106,2010,5412,-196,-214,-102,144,1314,0,1244,5412,5,-91,-1.0,0.4952,0.890699999999999,0,Active,2010-12-31,0
4092,Aksbud AB,5569234718,2018,13733,-102,-105,-105,3197,5271,0,1474,13864,18,-29,-1.0,0.9145,3.576,0,Active,2018-12-31,0
4093,Aksbud AB,5569234718,2017,15399,3191,3184,3184,196,9512,0,1110,15428,18,3222,0.2072,0.9066,8.5694,0,Active,2017-12-31,0
4094,Aksbud AB,5569234718,2016,17072,269,258,258,227,6700,0,1193,17072,22,300,0.0158,0.5466,5.6161,0,Active,2016-12-31,0
4095,Aksbud AB,5569234718,2015,11985,-3523,-3537,-5433,258,10191,0,4974,11985,20,-3492,-1.0,0.4132,2.04889999999999,0,Active,2015-12-31,0
4096,Aksbud AB,5569234718,2014,16540,8617,8616,8616,9,12443,0,1545,16540,30,8620,0.521,0.8625,8.0537,0,Active,2014-12-31,0
4097,Aksbud AB,5569234718,2013,3730,2562,2562,2562,12,2763,0,164,3730,6,2562,0.6869,1.0,16.8476,0,Active,2013-12-31,0
4098,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2019,19261,2885,2866,2132,2328,9827,0,6374,19724,9,3306,0.15,0.7787,1.5141,0,Active,2019-12-31,0
4099,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2018,16007,1964,1975,1530,2749,8375,0,7475,16437,8,2339,0.1234,0.7767,1.0961,0,Active,2018-12-31,0
4100,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2017,9564,-15,-555,-47,2565,13771,0,5237,10250,5,593,-1.0,0.8391,2.583,0,Active,2017-12-31,0
4101,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2016,15408,1271,914,155,2728,16671,0,2553,16381,7,2676,0.0898,0.7105,6.4273,0,Active,2016-12-31,0
4102,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2015,10254,-1309,-637,117,4060,14956,0,1824,11449,7,311,-1.0,0.744,7.9265,0,Active,2015-12-31,0
4103,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2014,17104,-1010,-952,6,5884,15368,0,3377,17954,12,735,-1.0,0.6939,4.4075,0,Active,2014-12-31,0
4104,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2013,18040,-1894,-2493,129,7705,17386,0,4224,18819,12,-148,-1.0,0.7092,3.8719,0,Active,2013-12-31,0
4105,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2012,29221,1926,2545,900,8937,25299,0,10496,30458,13,3328,0.0872,0.5682,2.3294,0,Active,2012-12-31,0
4106,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2011,46289,9801,9848,5195,6164,28675,0,8849,46455,15,10734,0.2128,0.502,2.2432,0,Active,2011-12-31,0
4107,Aktiebolag Ã–rebro RÃ¶rmontage,5563470524,2010,33470,2437,2589,1177,4753,18127,0,4836,33562,12,3033,0.0778,0.3806,2.6325,0,Active,2010-12-31,0
4108,Aktiebolag Geo-Byggen,5564594314,2019,7332,386,249,196,2333,3998,4827,952,7332,6,393,0.0529,0.3692,3.81509999999999,0,Active,2019-12-31,0
4109,Aktiebolag Geo-Byggen,5564594314,2018,7338,438,256,190,2340,3987,4619,946,7338,7,445,0.06,0.4231,3.7886,0,Active,2018-12-31,0
4110,Aktiebolag Geo-Byggen,5564594314,2017,6913,776,677,528,1399,5416,4244,1590,6974,7,784,0.115999999999999,0.4719,3.2736,0,Active,2017-12-31,0
4111,Aktiebolag Geo-Byggen,5564594314,2016,6541,275,137,633,1413,5238,4255,1546,6605,7,284,0.0426999999999999,0.5186,3.2878,0,Active,2016-12-31,0
4112,Aktiebolag Geo-Byggen,5564594314,2015,7308,778,799,469,1417,5227,3635,1305,7308,7,782,0.1093,0.5744,3.81069999999999,0,Active,2015-12-31,0
4113,Aktiebolag Geo-Byggen,5564594314,2014,7747,511,485,424,1370,4614,2394,1158,7747,7,511,0.075,0.511,3.5535,0,Active,2014-12-31,0
4114,Aktiebolag Geo-Byggen,5564594314,2013,8519,741,701,401,1311,4208,2276,987,8519,7,741,0.0896,0.4975,3.7305,0,Active,2013-12-31,0
4115,Aktiebolag Geo-Byggen,5564594314,2012,8755,867,875,491,1311,4218,0,2853,8755,7,867,0.1057,0.4752,1.4364,0,Active,2012-12-31,0
4116,Aktiebolag Geo-Byggen,5564594314,2011,7494,761,758,555,1283,3557,0,2669,7494,7,761,0.1081,0.5567,1.2765,0,Active,2011-12-31,0
4117,Aktiebolag Geo-Byggen,5564594314,2010,7676,742,692,638,1374,3029,0,2388,7715,7,775,0.0984,0.5085,1.18049999999999,0,Active,2010-12-31,0
4118,Aktiebolag LysekilsmÃ¥larna,5563241214,2019,5208,405,403,224,3924,1183,2980,748,5310,5,414,0.0797,0.5839,0.9078,0,Active,2019-12-31,0
4119,Aktiebolag LysekilsmÃ¥larna,5563241214,2018,4973,449,459,293,1155,904,352,511,5064,4,460,0.0953,0.6004,0.770999999999999,0,Active,2018-12-31,0
4120,Aktiebolag LysekilsmÃ¥larna,5563241214,2017,4958,362,352,292,1167,1006,664,526,5123,4,371,0.0742,0.5845,0.990499999999999,0,Active,2017-12-31,0
4121,Aktiebolag LysekilsmÃ¥larna,5563241214,2016,5163,42,29,7,1114,1138,739,631,5284,5,57,0.0091,0.5458,1.0681,0,Active,2016-12-31,0
4122,Aktiebolag LysekilsmÃ¥larna,5563241214,2015,5653,170,149,123,1133,1105,560,659,5864,6,192,0.0302,0.547999999999999,1.0713,0,Active,2015-12-31,0
4123,Aktiebolag LysekilsmÃ¥larna,5563241214,2014,5570,109,90,36,1158,1114,600,590,5805,6,134,0.021,0.561,1.2186,0,Active,2014-12-31,0
4124,Aktiebolag LysekilsmÃ¥larna,5563241214,2013,5272,-55,-87,3,1187,1281,740,606,5411,5,-18,-1.0,0.5275,1.44879999999999,0,Active,2013-12-31,0
4125,Aktiebolag LysekilsmÃ¥larna,5563241214,2012,7085,169,138,90,1247,1531,693,716,7103,7,208,0.0250999999999999,0.587299999999999,1.4749,0,Active,2012-12-31,0
4126,Aktiebolag LysekilsmÃ¥larna,5563241214,2011,6913,684,639,383,1148,1864,740,879,7142,6,721,0.0989,0.5821,1.6109,0,Active,2011-12-31,0
4127,Aktiebolag LysekilsmÃ¥larna,5563241214,2010,6458,85,23,10,1126,1620,802,938,6502,6,127,0.0132,0.5903,1.2292,0,Active,2010-12-31,0
4128,Aktiebolag Mora Byggservice,5562206572,2019,46209,2167,2162,1252,200,10990,38,7376,46209,25,2226,0.0469,0.4115,1.4794,0,Active,2019-12-31,0
4129,Aktiebolag Mora Byggservice,5562206572,2018,34959,1401,1398,736,290,7530,92,6445,34959,23,1480,0.0401,0.4706,1.1668,0,Active,2018-12-31,0
4130,Aktiebolag Mora Byggservice,5562206572,2018,25496,838,829,452,258,8315,71,6537,25496,23,879,0.0329,0.4654,1.272,0,Active,2018-12-31,0
4131,Aktiebolag Mora Byggservice,5562206572,2017,33370,1652,1536,1875,281,7709,122,5793,33370,23,1757,0.0496,0.474099999999999,1.31639999999999,0,Active,2017-12-31,0
4132,Aktiebolag Mora Byggservice,5562206572,2016,28194,780,676,560,202,7543,0,6152,28194,22,912,0.0277,0.4976,1.2255,0,Active,2016-12-31,0
4133,Aktiebolag Mora Byggservice,5562206572,2015,22128,-367,-509,3,353,5221,32,4459,22128,21,-191,-1.0,0.5517,1.1554,0,Active,2015-12-31,0
4134,Aktiebolag Mora Byggservice,5562206572,2014,28090,324,191,261,679,5626,84,4306,28129,22,543,0.0116,0.4612,1.3065,0,Active,2014-12-31,0
4135,Aktiebolag Mora Byggservice,5562206572,2013,26638,134,324,142,887,6182,178,4776,26783,19,342,0.0127,0.427,1.2944,0,Active,2013-12-31,0
4136,Aktiebolag Mora Byggservice,5562206572,2012,32419,1212,1207,560,942,4971,293,3256,32578,24,1438,0.0378,0.522,1.5267,0,Active,2012-12-31,0
4137,Aktiebolag Mora Byggservice,5562206572,2010,25319,1650,1624,841,517,6463,426,4387,25420,23,1755,0.0653,0.4537,1.15,0,Active,2010-12-31,0
4138,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2019,6654,-34,-36,-36,0,3200,0,2871,6662,1,-34,-1.0,1.0,1.1146,0,Active,2019-12-31,0
4139,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2018,6540,10,10,4,0,3213,0,2848,6540,1,10,0.0015,1.0,1.12819999999999,0,Active,2018-12-31,0
4140,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2017,6399,10,10,2,0,3376,0,3016,6400,1,10,0.0016,1.0,1.1194,0,Active,2017-12-31,0
4141,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2016,5667,13,12,3,0,3168,0,2810,5667,1,13,0.0023,1.0,1.1274,0,Active,2016-12-31,0
4142,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2015,6136,43,42,29,0,2995,0,2640,6136,1,43,0.00699999999999999,1.0,1.1345,0,Active,2015-12-31,0
4143,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2014,6678,29,27,18,0,2299,0,1973,6678,1,29,0.0043,1.0,1.1652,0,Active,2014-12-31,0
4144,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2013,5754,120,119,90,0,2536,0,2227,5754,1,120,0.0209,1.0,1.1388,0,Active,2013-12-31,0
4145,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2012,6471,1,2,1,0,2061,0,1842,6471,1,1,0.0006,1.0,1.1189,0,Active,2012-12-31,0
4146,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2011,7466,9,16,1,6,3553,0,3341,7466,1,21,0.0023,1.0,1.0635,0,Active,2011-12-31,0
4147,Aktiebolag TÃ¤tskiktsgarantier i Norden,5564529237,2010,3861,5,4,0,17,2797,0,2598,3861,0,18,0.0013,1.0,1.0766,0,Active,2010-12-31,0
4148,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2019,7691,1341,1360,1499,2389,6299,0,4289,7713,4,1403,0.1772,0.6878,1.45139999999999,0,Active,2019-12-31,0
4149,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2018,9573,984,1002,728,2100,6415,0,4335,9630,4,1018,0.1048,0.5383,1.40439999999999,0,Active,2018-12-31,0
4150,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2017,9125,2320,2353,1364,2142,5903,0,3659,9125,4,2374,0.2579,0.6079,1.4449,0,Active,2017-12-31,0
4151,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2016,11686,1576,1610,910,2180,4763,0,2016,11690,5,1630,0.1378,0.569,2.3204,0,Active,2016-12-31,0
4152,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2015,10342,1493,1688,978,2235,4211,0,2349,10342,6,1555,0.1635,0.568,1.70069999999999,0,Active,2015-12-31,0
4153,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2014,9035,762,816,448,223,9048,0,6250,9038,6,849,0.0904,0.5781,1.4338,0,Active,2014-12-31,0
4154,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2013,11635,2477,2525,1371,138,8607,0,3896,11644,5,2531,0.2171,0.5564,2.1961,0,Active,2013-12-31,0
4155,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2012,7744,887,951,517,774,6402,184,1166,7749,6,1000,0.1241,0.6401,5.37139999999999,0,Active,2012-12-31,0
4156,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2011,8255,1015,1023,752,885,6047,167,1699,8260,6,1150,0.1239,0.6125,3.5291,0,Active,2011-12-31,0
4157,Aktiebolaget Ã…rsta PlÃ¥tslageri,5560832932,2010,14156,3067,3072,2263,1019,5455,157,1518,14203,5,3220,0.217199999999999,0.4894,3.554,0,Active,2010-12-31,0
4158,Aktiebolaget AH Cederqvist & SÃ¶ner,5563523371,2019,13933,44,31,13,4019,5201,483,1728,13933,9,48,0.0037,0.5028,2.5486,0,Active,2019-12-31,0
4159,Aktiebolaget AH Cederqvist & SÃ¶ner,5563523371,2018,13724,522,533,206,3500,5735,381,1787,13724,9,522,0.0401999999999999,0.431,2.4622,0,Active,2018-12-31,0
